ACT EPS,ESZ EPS Est,ID,symbol,fiscalDate,Actual EPS vs ESZ,ESZ EPS Dif,ESZ EPS % Dif,close,Per1d,Per2d,Per3d,Per5d,shortName,refSectorShort,mktCap,Earnings Surprise %
0.56,0.385542384391728,133832,NOW,2018 Q1,Beat,0.17445761560827205,0.3115314564433429,158.0,4.531645569620246,3.278481012658241,5.151898734177207,4.746835443037978,WT Cloud,Tech Services,Large Cap,45.24991873034002
0.49,0.479754712990463,136251,NOW,2018 Q2,Beat,0.010245287009536974,0.02090874899905505,183.86,4.601327096704,0.04895028826279457,-2.7466550636353837,-3.219841183509198,WT Cloud,Tech Services,Large Cap,2.135526078665253
0.68,0.629551185268857,146848,NOW,2018 Q3,Beat,0.050448814731143043,0.07418943342815153,170.21,1.4217731038129289,-2.0269079372539855,-3.5133070912402475,6.362728394336403,WT Cloud,Tech Services,Large Cap,8.013457191665568
0.77,0.673122120388746,149067,NOW,2018 Q4,Beat,0.09687787961125405,0.1258154280665637,194.0,13.412371134020628,14.180412371134011,16.05154639175257,16.268041237113408,WT Cloud,Tech Services,Large Cap,14.39231852242569
0.67,0.598100660418146,151496,NOW,2019 Q1,Beat,0.07189933958185402,0.10731244713709553,242.7,7.412443345694286,10.045323444581777,11.94478780387309,11.413267408323025,WT Cloud,Tech Services,Large Cap,12.021277410325466
0.71,0.688333203093657,153987,NOW,2019 Q2,Beat,0.02166679690634299,0.030516615361046464,297.21,-3.8625887419669436,-2.6513239796776666,-3.825577874230346,-6.668685441270483,WT Cloud,Tech Services,Large Cap,3.147719274468143
0.99,0.923737891027492,156103,NOW,2019 Q3,Beat,0.06626210897250795,0.06693142320455349,220.01,8.076905595200223,9.640470887686936,11.222217171946735,13.608472342166266,WT Cloud,Tech Services,Large Cap,7.173258736718409
1.78,1.27234115065916,132682,NVDA,2018 Q4,Beat,0.50765884934084,0.28520160075328094,217.52,6.693637366678917,4.831739610150776,6.946487679293845,13.322912835601318,SPX 100,E Technology,Large Cap,39.89958582081841
1.98,1.76913719527716,134589,NVDA,2019 Q1,Beat,0.21086280472284002,0.10649636602163638,260.13,-2.152769768961671,-1.8336985353477053,-5.601045631030632,-4.774535809018565,SPX 100,E Technology,Large Cap,11.918962830342021
1.76,1.93444390381757,137336,NVDA,2019 Q2,Miss,0.17444390381757002,0.09911585444180115,257.44,-4.90211311373524,-3.7290242386575523,-1.6003729024238633,3.6513362336855204,SPX 100,E Technology,Large Cap,-9.01778043153952
1.97,1.93794031622976,148183,NVDA,2019 Q3,Beat,0.032059683770240044,0.016273951152406114,202.39,-18.7558673847522,-28.50437274568902,-26.34023420129452,-28.356144078264734,SPX 100,E Technology,Large Cap,1.6543173957292854
0.92,0.892033494628463,149703,NVDA,2019 Q4,Beat,0.027966505371536998,0.03039837540384456,154.53,1.8184171358312406,1.3654306607131295,2.6014366142496748,3.0155956772147885,SPX 100,E Technology,Large Cap,3.1351407250896113
0.64,0.862139807738523,152957,NVDA,2020 Q1,Miss,0.22213980773852293,0.34709344959144206,160.19,-2.2847868156564033,-5.268743367251383,-3.2024470940757777,-8.034209376365563,SPX 100,E Technology,Large Cap,-25.76610031744357
0.9,1.1563030333838,155199,NVDA,2020 Q2,Miss,0.2563030333838,0.28478114820422223,148.77,7.252806345365315,14.79464945889628,12.838609934798683,15.265174430328688,SPX 100,E Technology,Large Cap,-22.165732163977463
1.45,1.57040208420318,157149,NVDA,2020 Q3,Miss,0.1204020842031801,0.08303592014012422,209.79,-2.6693360026693314,1.1869011869011903,-0.8580008580008514,0.18590018590018964,SPX 100,E Technology,Large Cap,-7.6669590173316635
-0.1,,171899,OKTA,2018 Q4,,,,39.14,8.840061318344405,1.4563106796116498,1.4052120592743966,1.4307613694430232,WT Cloud,Tech Services,Large Cap,
-0.09,,171898,OKTA,2019 Q1,,,,54.14,-6.021425932766899,-5.282600664942738,-4.673069818987807,-2.862947912818614,WT Cloud,Tech Services,Large Cap,
-0.15,,171897,OKTA,2019 Q2,,,,60.2,19.468438538205966,19.734219269102972,21.096345514950166,20.41528239202657,WT Cloud,Tech Services,Large Cap,
-0.04,-0.04877954536618,171895,OKTA,2019 Q4,Beat,0.008779545366179996,0.2194886341544999,81.21,-3.4232237409185906,-0.34478512498459235,-0.7141977588966841,2.05639699544391,WT Cloud,Tech Services,Large Cap,-17.998415729940486
-0.19,-0.179119513860719,171894,OKTA,2020 Q1,Miss,0.010880486139280998,0.05726571652253157,106.6,6.210131332082547,2.2795497185741143,6.932457786116331,15.919324577861161,WT Cloud,Tech Services,Large Cap,6.0744281316783395
-0.05,-0.0893352723440027,171893,OKTA,2020 Q2,Beat,0.03933527234400269,0.7867054468800538,133.17,-4.49801006232634,-5.008635578583753,-3.7395809867087126,-6.69820530149432,WT Cloud,Tech Services,Large Cap,-44.03106557120534
-0.07,-0.0964739576177161,172006,OKTA,2020 Q3,Beat,0.026473957617716093,0.3781993945388013,119.16,-0.7133266196710286,1.5609264853977844,0.3776435045317328,-4.95971802618328,WT Cloud,Tech Services,Large Cap,-27.44155860446894
0.83,0.738079042113168,133637,ORCL,2018 Q3,Beat,0.09192095788683197,0.11074814203232768,51.95,-9.432146294513966,-9.489894128970167,-11.665062560153993,-10.529355149181917,SPX 100,Tech Services,Large Cap,12.454080476754402
0.99,0.96454594910929,135735,ORCL,2018 Q4,Beat,0.025454050890709956,0.025711162515868642,46.27,-7.456235141560407,-6.851091419926525,-4.689863842662634,-4.019883293710846,SPX 100,Tech Services,Large Cap,2.63896716524656
0.71,0.702882514501876,137785,ORCL,2019 Q1,Beat,0.0071174854981239655,0.01002462746214643,49.18,-0.3050020333468906,0.5083367222448176,2.541683611224066,4.188694591297271,SPX 100,Tech Services,Large Cap,1.012613822548714
0.8,0.792879978114195,148728,ORCL,2019 Q2,Beat,0.007120021885805072,0.00890002735725634,45.73,0.2624097966324124,1.574458779794452,1.115241635687747,-6.647714848020991,SPX 100,Tech Services,Large Cap,0.8979949150361327
0.87,0.862281291382594,151104,ORCL,2019 Q3,Beat,0.007718708617405978,0.008872078870581585,53.05,-0.20735155513665893,0.7728557964184812,1.8661639962299859,1.8661639962299859,SPX 100,Tech Services,Large Cap,0.8951497260284624
1.16,1.09123120337658,153463,ORCL,2019 Q4,Beat,0.06876879662341984,0.059283445365017104,52.68,8.181473044798793,6.529992406985574,7.7069096431283235,7.555049354593768,SPX 100,Tech Services,Large Cap,6.301945583175188
0.81,0.837463617841363,155596,ORCL,2020 Q1,Miss,0.027463617841362975,0.03390570103871972,56.29,-4.263634748623202,-4.512346775626219,-5.596020607567953,-6.6263990051518835,SPX 100,Tech Services,Large Cap,-3.279380412029467
0.9,0.901212351029587,157770,ORCL,2020 Q2,Miss,0.0012123510295869444,0.0013470566995410493,56.47,-3.470869488223838,-4.391712413670968,-6.428191960332907,-5.719851248450503,SPX 100,Tech Services,Large Cap,-0.13452445788186304
0.92,0.710060202314348,135280,OXY,2018 Q1,Beat,0.20993979768565207,0.2281954322670131,78.2,5.3708439897698135,7.237851662404093,8.657289002557533,7.762148337595898,SPX 100,Energy Min,Large Cap,29.566478588911316
1.1,1.27657702631783,137184,OXY,2018 Q2,Miss,0.1765770263178299,0.16052456937984536,81.2,-4.1995073891625605,-2.9802955665024666,-3.7684729064039413,-5.258620689655169,SPX 100,Energy Min,Large Cap,-13.832069877299158
1.77,1.51799916355695,147972,OXY,2018 Q3,Beat,0.25200083644304994,0.1423733539226271,69.95,4.846318799142235,5.389563974267331,3.8313080771979813,3.1593995711222123,SPX 100,Energy Min,Large Cap,16.600854762829105
1.22,1.18157075999738,149739,OXY,2018 Q4,Beat,0.038429240002620046,0.03149937705132791,65.75,0.1520912547528397,1.2471482889733654,2.1901140684410514,3.802281368821303,SPX 100,Energy Min,Large Cap,3.2523858327964428
0.84,0.810583253069936,152522,OXY,2019 Q1,Beat,0.02941674693006402,0.03501993682150479,58.77,1.5654245363280417,2.450229709035212,-4.151778118087468,-7.827122681640297,SPX 100,Energy Min,Large Cap,3.6290839736268254
0.97,0.972208959515483,154843,OXY,2019 Q2,Miss,0.0022089595154830555,0.002277277851013459,51.36,3.5241433021806934,-0.3504672897196248,-3.777258566978192,-10.436137071651086,SPX 100,Energy Min,Large Cap,-0.22721036397195188
0.11,0.462072740877327,156895,OXY,2019 Q3,Miss,0.35207274087732704,3.200661280702973,44.23,-5.245308614062849,-10.445399050418258,-11.756726203933976,-12.095862536739755,SPX 100,Energy Min,Large Cap,-76.19422435715522
0.86,0.821853211639054,132879,PANW,2018 Q2,Beat,0.03814678836094598,0.04435673065226277,169.32,2.315142924639746,2.391920623671151,2.433262461611152,6.467044649184994,Gilead,E Technology,Large Cap,4.641557375540135
0.99,0.991748224993583,134607,PANW,2018 Q3,Miss,0.0017482249935829586,0.0017658838319019783,208.09,-2.0327742803594506,-2.4556682204815328,-4.608582824739294,-4.5076649526647135,Gilead,E Technology,Large Cap,-0.17627709831235344
1.28,1.19991282611365,137730,PANW,2018 Q4,Beat,0.08008717388635,0.06256810459871094,220.37,3.285383672913733,7.147070835413172,6.239506284884522,7.137995189907875,Gilead,E Technology,Large Cap,6.674416019515449
1.17,1.10274086622865,148572,PANW,2019 Q1,Beat,0.06725913377134995,0.05748643912081193,176.05,-1.7608633910820903,1.8517466628798607,0.6816245384833719,-0.5452996307867108,Gilead,E Technology,Large Cap,6.09926917838592
1.51,1.26321985381322,150817,PANW,2019 Q2,Beat,0.24678014618678,0.16343056038859605,235.55,8.206325620887277,4.551050732328599,4.211420080662265,-0.5136913606452964,Gilead,E Technology,Large Cap,19.53580332369198
1.31,1.32238526944016,153347,PANW,2019 Q3,Miss,0.012385269440160052,0.009454404152793932,215.32,-5.117963960616745,-7.049972134497495,-8.647594278283488,-7.48188742336986,Gilead,E Technology,Large Cap,-0.9365855569007837
1.47,1.47233109261235,155533,PANW,2019 Q4,Miss,0.002331092612350094,0.0015857772873129892,200.49,5.765873609656347,7.696144446107023,5.331936754950362,6.942989675295519,Gilead,E Technology,Large Cap,-0.158326657913204
1.05,1.09625814992951,157635,PANW,2020 Q1,Miss,0.04625814992951005,0.044055380885247665,250.28,-11.950615310851841,-11.191465558574398,-9.213680677641046,-9.297586702892769,Gilead,E Technology,Large Cap,-4.219640230951485
0.95,0.911164838886998,134331,PAYC,2018 Q1,Beat,0.038835161113002004,0.04087911696105474,112.59,-7.291944222399859,-6.634692246203033,-4.7073452349231655,-3.215205613287153,Gilead,Tech Services,Large Cap,4.262144395347801
0.95,0.911164838886998,134331,PAYC,2018 Q1,Beat,0.038835161113002004,0.04087911696105474,112.59,-7.291944222399859,-6.634692246203033,-4.7073452349231655,-3.215205613287153,WT Cloud,Tech Services,Large Cap,4.262144395347801
0.59,0.51808257720792,136839,PAYC,2018 Q2,Beat,0.07191742279208002,0.12189393693572885,106.25,18.53176470588236,27.087058823529418,25.007058823529405,26.49411764705882,Gilead,Tech Services,Large Cap,13.881459434451838
0.59,0.51808257720792,136839,PAYC,2018 Q2,Beat,0.07191742279208002,0.12189393693572885,106.25,18.53176470588236,27.087058823529418,25.007058823529405,26.49411764705882,WT Cloud,Tech Services,Large Cap,13.881459434451838
0.52,0.559983242802244,147566,PAYC,2018 Q3,Miss,0.03998324280224397,0.07689085154277686,129.59,-3.387607068446641,-3.163824369164292,-3.4493402268693574,-4.961802608225952,Gilead,Tech Services,Large Cap,-7.14007844273367
0.52,0.559983242802244,147566,PAYC,2018 Q3,Miss,0.03998324280224397,0.07689085154277686,129.59,-3.387607068446641,-3.163824369164292,-3.4493402268693574,-4.961802608225952,WT Cloud,Tech Services,Large Cap,-7.14007844273367
0.61,0.583334015625799,149582,PAYC,2018 Q4,Beat,0.02666598437420098,0.04371472848229669,156.96,7.759938837920477,7.141946992864412,12.104994903160037,10.435779816513758,Gilead,Tech Services,Large Cap,4.571306260203905
0.61,0.583334015625799,149582,PAYC,2018 Q4,Beat,0.02666598437420098,0.04371472848229669,156.96,7.759938837920477,7.141946992864412,12.104994903160037,10.435779816513758,WT Cloud,Tech Services,Large Cap,4.571306260203905
1.19,1.14643269875957,152419,PAYC,2019 Q1,Beat,0.043567301240429845,0.03661117751296626,202.53,-0.5283167925739352,-0.523379252456424,2.152767491235852,-0.3110650274033455,Gilead,Tech Services,Large Cap,3.800249355027057
1.19,1.14643269875957,152419,PAYC,2019 Q1,Beat,0.043567301240429845,0.03661117751296626,202.53,-0.5283167925739352,-0.523379252456424,2.152767491235852,-0.3110650274033455,WT Cloud,Tech Services,Large Cap,3.800249355027057
0.75,0.741238257264523,154895,PAYC,2019 Q2,Beat,0.00876174273547703,0.011682323647302706,228.62,5.305747528650162,4.0503892922753915,3.4555157029131367,-1.4478173388155047,Gilead,Tech Services,Large Cap,1.1820413543968304
0.75,0.741238257264523,154895,PAYC,2019 Q2,Beat,0.00876174273547703,0.011682323647302706,228.62,5.305747528650162,4.0503892922753915,3.4555157029131367,-1.4478173388155047,WT Cloud,Tech Services,Large Cap,1.1820413543968304
0.7,0.718982026502883,156492,PAYC,2019 Q3,Miss,0.018982026502883054,0.027117180718404365,209.16,1.8359150889271314,1.1331038439472252,2.4622298718684377,1.7402945113788482,Gilead,Tech Services,Large Cap,-2.6401253165133105
0.7,0.718982026502883,156492,PAYC,2019 Q3,Miss,0.018982026502883054,0.027117180718404365,209.16,1.8359150889271314,1.1331038439472252,2.4622298718684377,1.7402945113788482,WT Cloud,Tech Services,Large Cap,-2.6401253165133105
0.16,0.14929488937177,137382,PCTY,2018 Q2,Beat,0.010705110628230013,0.06690694142643758,45.93,-4.180274330502942,-3.6577400391900716,-6.575223165686916,-1.7200087089048521,WT Cloud,Tech Services,Mid Cap,7.170446807172645
0.71,0.494219968927427,137383,PCTY,2018 Q3,Beat,0.215780031072573,0.3039155367219338,54.4,6.599264705882368,6.378676470588229,4.503676470588247,7.077205882352944,WT Cloud,Tech Services,Mid Cap,43.660726931140836
0.11,0.16295842189237,137385,PCTY,2018 Q4,Miss,0.05295842189237,0.4814401990215455,64.05,5.62060889929743,-0.2029664324746272,4.605776736924283,6.276346604215455,WT Cloud,Tech Services,Mid Cap,-32.49811901550429
0.2,0.228751989108088,147648,PCTY,2019 Q1,Miss,0.02875198910808799,0.14375994554043994,66.16,-5.35066505441354,-6.590084643288996,-6.590084643288996,-5.108827085852474,WT Cloud,Tech Services,Mid Cap,-12.5690662713767
0.23,0.237813303423733,149487,PCTY,2019 Q2,Miss,0.007813303423732987,0.033970884451012984,80.65,0.582765034097954,2.479851208927464,3.2858028518288895,2.479851208927464,WT Cloud,Tech Services,Mid Cap,-3.2854778564727023
0.6,0.609614057635793,152720,PCTY,2019 Q3,Miss,0.009614057635793039,0.016023429392988398,95.94,2.9601834479883404,1.2195121951219523,0.23973316656242805,-0.46904315196998336,WT Cloud,Tech Services,Mid Cap,-1.5770728242518395
0.34,0.262472402250144,155232,PCTY,2019 Q4,Beat,0.07752759774985601,0.22802234632310592,101.39,9.142913502317773,2.8405168162540573,3.0180491172699497,-1.992306933622645,WT Cloud,Tech Services,Mid Cap,29.53742834874118
0.36,0.309117713736265,156835,PCTY,2020 Q1,Beat,0.05088228626373498,0.1413396840659305,103.76,-1.117964533538951,-1.089051657671558,-2.0624518118735558,-0.21202775636083304,WT Cloud,Tech Services,Mid Cap,16.460488675568765
-0.22,-0.217956589471888,177478,PD,2020 Q1,Miss,0.002043410528111994,0.009288229673236337,47.56,2.8174936921782967,4.814970563498733,5.634987384356593,13.75105130361649,WT Cloud,Tech Services,Small Cap,0.9375309703015666
-0.07,-0.0936680349836956,177477,PD,2020 Q2,Beat,0.023668034983695588,0.33811478548136553,36.6,-11.284153005464493,-22.81420765027322,-25.0,-14.344262295081966,WT Cloud,Tech Services,Small Cap,-25.26799562712657
-0.1,-0.0772150284187534,177476,PD,2020 Q3,Miss,0.022784971581246607,0.22784971581246607,24.99,-12.725090036014407,-6.282513005202073,-9.80392156862745,-11.084433773509407,WT Cloud,Tech Services,Small Cap,29.508467519663267
1.32,0.120425220139005,135211,PEGI,2018 Q1,Beat,1.199574779860995,0.9087687726219659,18.59,-1.7751479289940697,-1.8827326519634258,-2.044109736417421,-6.132329209252285,Gilead,Utilities,Mid Cap,996.1159119961284
0.38,0.195678016393808,137167,PEGI,2018 Q2,Beat,0.184321983606192,0.4850578515952421,18.62,0.8055853920515554,0.7518796992481258,3.007518796992481,6.928034371643399,Gilead,Utilities,Mid Cap,94.19657200287557
-0.13,0.0368251490306336,148095,PEGI,2018 Q3,Miss,0.1668251490306336,1.28327037715872,19.65,2.849872773536899,6.157760814249369,4.783715012722656,2.2900763358778775,Gilead,Utilities,Mid Cap,-453.0196168163703
-0.07,0.199671018129234,150665,PEGI,2018 Q4,Miss,0.269671018129234,3.852443116131914,19.72,2.535496957403649,5.223123732251533,4.665314401622722,4.918864097363085,Gilead,Utilities,Mid Cap,-135.05766668385172
-0.31,0.0945425309506831,152898,PEGI,2019 Q1,Miss,0.4045425309506831,1.3049759062925261,20.92,1.7686424474187223,4.06309751434033,3.824091778202665,3.3460803059273347,Gilead,Utilities,Mid Cap,-427.8947547550928
-0.07,0.0719678217349427,155307,PEGI,2019 Q2,Miss,0.1419678217349427,2.02811173907061,22.51,0.5330964015992867,4.087072412261206,3.509551310528658,14.660151043980441,Gilead,Utilities,Mid Cap,-197.265692239248
-0.39,-0.058581980008963,157395,PEGI,2019 Q3,Miss,0.33141801999103704,0.8497897948488129,27.11,0.6639616377720481,0.5901881224640304,0.5533013648100438,1.2541497602360785,Gilead,Utilities,Mid Cap,565.7337289390531
0.96,0.951059756208841,133759,PEP,2018 Q1,Beat,0.008940243791158986,0.009312753949123944,103.26,-1.501065272128621,-2.246755762153796,-3.9996126283168842,-5.481309316288985,SPX 100,Non-Durables,Large Cap,0.9400296598393569
1.61,1.54083346853062,135828,PEP,2018 Q2,Beat,0.06916653146938012,0.04296057855241001,112.89,-0.31003631854016334,-1.204712552041809,-0.17716361059438857,1.7627779254141052,SPX 100,Non-Durables,Large Cap,4.488903757739581
1.59,1.58875548395391,137872,PEP,2018 Q3,Beat,0.001244516046090105,0.0007827144943962925,108.72,-1.103752759381904,-1.940765268579836,-2.0511405445180264,-0.5518763796909409,SPX 100,Non-Durables,Large Cap,0.07833276162754121
1.49,1.51231811726032,150140,PEP,2018 Q4,Miss,0.02231811726031996,0.0149786021881342,115.91,0.01725476662928216,-0.06901906651712864,0.1639202829781805,0.1294107497196162,SPX 100,Non-Durables,Large Cap,-1.4757554647795224
0.97,0.955358044535386,151932,PEP,2019 Q1,Beat,0.014641955464613998,0.015094799448055668,127.01,0.06298716636485846,-0.448783560349586,0.06298716636485846,-0.6928588300133875,SPX 100,Non-Durables,Large Cap,1.5326144525987364
1.54,1.53620754171099,153535,PEP,2019 Q2,Beat,0.003792458289010092,0.002462635252603956,131.74,2.026719295582202,1.9811750417488838,1.1689691817215575,1.5636860482769022,SPX 100,Non-Durables,Large Cap,0.2468714796690912
1.56,1.5296809796825,155651,PEP,2019 Q3,Beat,0.03031902031750011,0.019435269434294942,137.93,1.7037627782208409,0.29725222939172014,0.29725222939172014,-0.058000435003269235,SPX 100,Non-Durables,Large Cap,1.9820485918438442
0.77,0.757442599967436,135322,PFE,2018 Q1,Beat,0.012557400032564003,0.0163083117306026,35.4,-1.4406779661016889,-1.8079096045197751,-1.5819209039547921,-1.1864406779661052,SPX 100,Health Tech,Mega Cap,1.6578682045482882
0.81,0.759256726977208,137203,PFE,2018 Q2,Beat,0.050743273022792024,0.06264601607752102,39.93,0.8514901076884573,-0.7012271475081433,1.527673428499865,2.2789882294014685,SPX 100,Health Tech,Mega Cap,6.683282639432614
0.78,0.781114502495523,147406,PFE,2018 Q3,Miss,0.0011145024955230287,0.001428849353234652,42.89,0.39636278852879236,1.8186057356027074,0.09326183259501519,0.2797854977850234,SPX 100,Health Tech,Mega Cap,-0.14268106557519925
0.64,0.655330871181436,149341,PFE,2018 Q4,Miss,0.015330871181435946,0.023954486220993665,40.77,1.9867549668874052,4.120676968359094,5.175374049546244,3.286730439048302,SPX 100,Health Tech,Mega Cap,-2.3394092748594804
0.85,0.781231332439714,152233,PFE,2019 Q1,Beat,0.06876866756028599,0.08090431477680705,40.61,0.3939916276779254,0.9849790691947691,1.9207091849298141,0.5417384880571197,SPX 100,Health Tech,Mega Cap,8.802599781236081
0.8,0.793936360146481,154839,PFE,2019 Q2,Beat,0.006063639853519098,0.007579549816898873,41.45,-6.417370325693616,-6.296743063932442,-7.72014475271412,-10.832328106151989,SPX 100,Health Tech,Mega Cap,0.763743815990536
0.75,0.644099284321236,156854,PFE,2019 Q3,Beat,0.10590071567876402,0.14120095423835202,38.21,0.706621303323729,0.41873855011775873,0.4710808688825008,-1.9104946349123408,SPX 100,Health Tech,Mega Cap,16.441675725562124
0.3,0.222715369291016,133821,PFPT,2018 Q1,Beat,0.07728463070898398,0.25761543569661327,123.67,-5.207406808441817,-4.633298293846533,-3.8812970000808633,-2.9999191396458347,Gilead,Tech Services,Mid Cap,34.70107651528902
0.3,0.222715369291016,133821,PFPT,2018 Q1,Beat,0.07728463070898398,0.25761543569661327,123.67,-5.207406808441817,-4.633298293846533,-3.8812970000808633,-2.9999191396458347,WT Cloud,Tech Services,Mid Cap,34.70107651528902
0.26,0.224582735695979,135886,PFPT,2018 Q2,Beat,0.03541726430402101,0.1362202473231577,125.23,-7.202746945620064,-9.494530064680983,-8.927573265192057,-7.298570630040723,Gilead,Tech Services,Mid Cap,15.770252416893648
0.26,0.224582735695979,135886,PFPT,2018 Q2,Beat,0.03541726430402101,0.1362202473231577,125.23,-7.202746945620064,-9.494530064680983,-8.927573265192057,-7.298570630040723,WT Cloud,Tech Services,Mid Cap,15.770252416893648
0.4,0.314542983309193,146488,PFPT,2018 Q3,Beat,0.08545701669080702,0.21364254172701755,98.98,-15.58900788037988,-9.294807031723584,-9.52717720751668,-5.526368963426953,Gilead,Tech Services,Mid Cap,27.168629162140146
0.4,0.314542983309193,146488,PFPT,2018 Q3,Beat,0.08545701669080702,0.21364254172701755,98.98,-15.58900788037988,-9.294807031723584,-9.52717720751668,-5.526368963426953,WT Cloud,Tech Services,Mid Cap,27.168629162140146
0.51,0.408880426536708,148988,PFPT,2018 Q4,Beat,0.10111957346329203,0.19827367345743535,101.87,12.407970943359192,15.038774909197983,14.793364091489147,12.614116030234612,Gilead,Tech Services,Mid Cap,24.730842295336394
0.51,0.408880426536708,148988,PFPT,2018 Q4,Beat,0.10111957346329203,0.19827367345743535,101.87,12.407970943359192,15.038774909197983,14.793364091489147,12.614116030234612,WT Cloud,Tech Services,Mid Cap,24.730842295336394
0.4,0.397389245157785,151296,PFPT,2019 Q1,Beat,0.002610754842215013,0.006526887105537532,131.32,-5.155345720377702,-2.802314955833074,-4.492841912884549,-6.5717331708802895,Gilead,Tech Services,Mid Cap,0.6569767234587344
0.4,0.397389245157785,151296,PFPT,2019 Q1,Beat,0.002610754842215013,0.006526887105537532,131.32,-5.155345720377702,-2.802314955833074,-4.492841912884549,-6.5717331708802895,WT Cloud,Tech Services,Mid Cap,0.6569767234587344
0.41,0.395055049496417,153842,PFPT,2019 Q2,Beat,0.014944950503582966,0.03645109878922675,127.0,2.795275590551194,0.40944881889763973,0.15748031496063408,-0.023622047244098443,Gilead,Tech Services,Mid Cap,3.783004551551368
0.41,0.395055049496417,153842,PFPT,2019 Q2,Beat,0.014944950503582966,0.03645109878922675,127.0,2.795275590551194,0.40944881889763973,0.15748031496063408,-0.023622047244098443,WT Cloud,Tech Services,Mid Cap,3.783004551551368
0.49,0.431638398834822,155694,PFPT,2019 Q3,Beat,0.05836160116517797,0.1191053085003632,124.45,-8.55765367617517,-6.516673362796299,-6.9023704298915245,-7.296102852551223,Gilead,Tech Services,Mid Cap,13.520947469622968
0.49,0.431638398834822,155694,PFPT,2019 Q3,Beat,0.05836160116517797,0.1191053085003632,124.45,-8.55765367617517,-6.516673362796299,-6.9023704298915245,-7.296102852551223,WT Cloud,Tech Services,Mid Cap,13.520947469622968
1.19,1.16700544406286,131958,PG,2018 Q2,Beat,0.022994555937139838,0.019323156249697344,89.05,-0.830993823694548,-0.7973048848961217,-1.4823133071308225,-2.358225715889939,SPX 100,Non-Durables,Mega Cap,1.970389774454321
1.0,1.00214522993881,135581,PG,2018 Q3,Miss,0.002145229938810056,0.002145229938810056,74.95,-1.5343562374916742,-2.6017344896597794,-3.2688458972648493,-2.9352901934623143,SPX 100,Non-Durables,Mega Cap,-0.21406377785593428
0.94,0.919978633132187,137292,PG,2018 Q4,Beat,0.020021366867812973,0.021299326455120185,80.88,-0.28437190900097997,1.3847675568743778,1.7927794263105978,2.1760633036597588,SPX 100,Non-Durables,Mega Cap,2.17628607304146
1.12,1.11502928787566,147214,PG,2019 Q1,Beat,0.004970712124340082,0.004438135825303644,87.3,-0.8018327605956554,-0.16036655211912887,2.4742268041237025,0.6414662084765155,SPX 100,Non-Durables,Mega Cap,0.4457920682792307
1.25,1.22476130073969,148895,PG,2019 Q2,Beat,0.02523869926030997,0.02019095940824798,94.84,-0.5693800084352607,-1.3074652045550472,-1.3918177983973101,-0.3374103753690516,SPX 100,Non-Durables,Mega Cap,2.060703521989726
1.06,1.06222178106669,151634,PG,2019 Q3,Miss,0.0022217810666900206,0.0020960198742358683,103.16,0.5137650252035719,0.11632415664986073,2.617293524621944,3.2183016673129172,SPX 100,Non-Durables,Mega Cap,-0.20916357641046426
1.1,1.07920939598006,153804,PG,2019 Q4,Beat,0.02079060401994015,0.018900549109036498,120.41,-1.9682750602109333,-3.056224566065935,-3.2970683498048325,-5.09093929075658,SPX 100,Non-Durables,Mega Cap,1.9264661795368847
1.37,1.25711480442725,155754,PG,2020 Q1,Beat,0.11288519557275012,0.0823979529728103,122.18,0.6711409395973034,2.136192502864631,0.8757570797184533,1.162219675888032,SPX 100,Non-Durables,Mega Cap,8.97970457234265
-0.18,,181079,PLAN,2019 Q3,,,,25.0,4.5600000000000085,12.00000000000001,11.840000000000007,15.32,WT Cloud,Tech Services,Mid Cap,
-0.13,,181078,PLAN,2019 Q4,,,,36.83,3.258213412978561,6.2177572631007205,1.8463209340211728,4.1542221015476555,WT Cloud,Tech Services,Mid Cap,
-0.16,,181077,PLAN,2020 Q1,,,,43.87,-3.5103715523136514,-3.601550034191925,-0.8206063369044947,-2.279462046956915,WT Cloud,Tech Services,Mid Cap,
-0.12,-0.139343414735327,181076,PLAN,2020 Q2,Beat,0.019343414735326997,0.16119512279439166,57.71,-7.3470802287298635,-5.492982152140014,-5.856870559695027,-8.456073470802295,WT Cloud,Tech Services,Mid Cap,-13.88182912846542
-0.08,-0.103104915723033,181075,PLAN,2020 Q3,Beat,0.023104915723032998,0.28881144653791246,53.09,0.2825390845733633,0.9417969485778777,0.9794688265210016,1.5633829346392902,WT Cloud,Tech Services,Mid Cap,-22.409131088471955
1.0,0.880754609777129,133791,PM,2018 Q1,Beat,0.11924539022287095,0.11924539022287095,85.64,-1.5997197571228416,-2.300326950023357,-3.6781877627277026,-4.845866417561895,SPX 100,Non-Durables,Large Cap,13.539002680104673
1.41,1.21964104725935,135951,PM,2018 Q2,Beat,0.19035895274064996,0.13500634946145387,80.9,4.2150803461062925,2.867737948084037,3.2880098887515308,4.40049443757724,SPX 100,Non-Durables,Large Cap,15.607785025635593
1.44,1.31212707087601,146480,PM,2018 Q3,Beat,0.12787292912398995,0.08880064522499302,87.52,1.4968007312614384,-0.011425959780608785,1.1197440585009266,3.553473491773307,SPX 100,Non-Durables,Large Cap,9.745468404871692
1.25,1.2278487519007,149448,PM,2018 Q4,Beat,0.022151248099300025,0.01772099847944002,76.73,4.235631434901599,3.023589208914368,5.0436595855597455,6.672748598983436,SPX 100,Non-Durables,Large Cap,1.804069765515506
